,CompanyName,StockName,Year,ZipFileName,ZipFilePath,ExtractedFilePath
0,Adani Enterprises Limited,ADANIENT,2022-2023,AR_22076_ADANIENT_2022_2023_27062023004013_06272023070001.zip,./RE_Download/AR_22076_ADANIENT_2022_2023_27062023004013_06272023070001.zip,drive/MyDrive/extracted_pdfs/AR_22076_ADANIENT_2022_2023_27062023004013.pdf
1,Adani Enterprises Limited,ADANIENT,2021-2022,AR_20208_ADANIENT_2021_2022_04072022234642_07052022070005.zip,./RE_Download/AR_20208_ADANIENT_2021_2022_04072022234642_07052022070005.zip,drive/MyDrive/extracted_pdfs/AR_20208_ADANIENT_2021_2022_04072022234642.pdf
2,Adani Enterprises Limited,ADANIENT,2020-2021,AR_18166_ADANIENT_2020_2021_20062021142831_20062021150007.zip,./RE_Download/AR_18166_ADANIENT_2020_2021_20062021142831_20062021150007.zip,drive/MyDrive/extracted_pdfs/AR_18166_ADANIENT_2020_2021_20062021142831.pdf
3,Adani Enterprises Limited,ADANIENT,2019-2020,AR_16271_ADANIENT_2019_2020_03062020185415.zip,./RE_Download/AR_16271_ADANIENT_2019_2020_03062020185415.zip,drive/MyDrive/extracted_pdfs/AR_2019_2020.pdf
4,Adani Enterprises Limited,ADANIENT,2019-2020,AR_16271_ADANIENT_2019_2020_03062020185415.zip,./RE_Download/AR_16271_ADANIENT_2019_2020_03062020185415.zip,drive/MyDrive/extracted_pdfs/BRR_SR_2019_2020.pdf
5,Adani Enterprises Limited,ADANIENT,2018-2019,AR_14897_ADANIENT_2018_2019_15072019194810_15072019200011.zip,./RE_Download/AR_14897_ADANIENT_2018_2019_15072019194810_15072019200011.zip,drive/MyDrive/extracted_pdfs/AR_14897_ADANIENT_2018_2019_15072019194810.pdf
6,Adani Enterprises Limited,ADANIENT,2017-2018,AR_13025_ADANIENT_2017_2018_13082018185059.zip,./RE_Download/AR_13025_ADANIENT_2017_2018_13082018185059.zip,drive/MyDrive/extracted_pdfs/AR_2017_2018.pdf
7,Adani Enterprises Limited,ADANIENT,2016-2017,AR_11131_ADANIENT_2016_2017_18082017133607.zip,./RE_Download/AR_11131_ADANIENT_2016_2017_18082017133607.zip,drive/MyDrive/extracted_pdfs/AR_2016_2017.pdf
8,Adani Enterprises Limited,ADANIENT,2015-2016,AR_9341_ADANIENT_2015_2016_16082016131013.zip,./RE_Download/AR_9341_ADANIENT_2015_2016_16082016131013.zip,drive/MyDrive/extracted_pdfs/AR_2015_2016.pdf
9,Adani Enterprises Limited,ADANIENT,2014-2015,AR_6736_ADANIENT_2014_2015_28072015141403.zip,./RE_Download/AR_6736_ADANIENT_2014_2015_28072015141403.zip,drive/MyDrive/extracted_pdfs/AR_2014_2015.pdf
10,Adani Enterprises Limited,ADANIENT,2013-2014,AR_3908_ADANIENT_2013_2014_17072014104021.zip,./RE_Download/AR_3908_ADANIENT_2013_2014_17072014104021.zip,drive/MyDrive/extracted_pdfs/AR_2013_2014.pdf
11,Adani Enterprises Limited,ADANIENT,2013-2014,AR_3908_ADANIENT_2013_2014_17072014104021.zip,./RE_Download/AR_3908_ADANIENT_2013_2014_17072014104021.zip,drive/MyDrive/extracted_pdfs/FormA_2013_2014.pdf
12,Adani Enterprises Limited,ADANIENT,2012-2013,AR_795_ADANIENT_2012_2013_29072013120016.zip,./RE_Download/AR_795_ADANIENT_2012_2013_29072013120016.zip,drive/MyDrive/extracted_pdfs/AR_2012_2013.pdf
13,Adani Enterprises Limited,ADANIENT,2012-2013,AR_795_ADANIENT_2012_2013_29072013120016.zip,./RE_Download/AR_795_ADANIENT_2012_2013_29072013120016.zip,drive/MyDrive/extracted_pdfs/FormA_2012_2013.pdf
14,Adani Enterprises Limited,ADANIENT,2011-2012,AR_2508_ADANIENT_2011_2012_17102013170009.zip,./RE_Download/AR_2508_ADANIENT_2011_2012_17102013170009.zip,drive/MyDrive/extracted_pdfs/AR_2508_ADANIENT_2011_2012.pdf
15,Adani Enterprises Limited,ADANIENT,2010-2011,AR_ADANIENT_2010_2011_21072011102526.zip,./RE_Download/AR_ADANIENT_2010_2011_21072011102526.zip,drive/MyDrive/extracted_pdfs/AR_ADANIENT_2010_2011_21072011102526.pdf
16,Adani Enterprises Limited,ADANIENT,2009-2010,AR_ADANIENT_2009_2010_25082010120000.zip,./RE_Download/AR_ADANIENT_2009_2010_25082010120000.zip,drive/MyDrive/extracted_pdfs/AR_ADANIENT_2009_2010_25082010120000.pdf
17,Adani Enterprises Limited,ADANIENT,2022-2023,AR_22076_ADANIENT_2022_2023_27062023004013_06272023070001.zip,./RE_Download/AR_22076_ADANIENT_2022_2023_27062023004013_06272023070001.zip,drive/MyDrive/extracted_pdfs/AR_22076_ADANIENT_2022_2023_27062023004013.pdf
18,Adani Enterprises Limited,ADANIENT,2021-2022,AR_20208_ADANIENT_2021_2022_04072022234642_07052022070005.zip,./RE_Download/AR_20208_ADANIENT_2021_2022_04072022234642_07052022070005.zip,drive/MyDrive/extracted_pdfs/AR_20208_ADANIENT_2021_2022_04072022234642.pdf
19,Adani Enterprises Limited,ADANIENT,2020-2021,AR_18166_ADANIENT_2020_2021_20062021142831_20062021150007.zip,./RE_Download/AR_18166_ADANIENT_2020_2021_20062021142831_20062021150007.zip,drive/MyDrive/extracted_pdfs/AR_18166_ADANIENT_2020_2021_20062021142831.pdf
20,Adani Enterprises Limited,ADANIENT,2019-2020,AR_16271_ADANIENT_2019_2020_03062020185415.zip,./RE_Download/AR_16271_ADANIENT_2019_2020_03062020185415.zip,drive/MyDrive/extracted_pdfs/AR_2019_2020.pdf
21,Adani Enterprises Limited,ADANIENT,2019-2020,AR_16271_ADANIENT_2019_2020_03062020185415.zip,./RE_Download/AR_16271_ADANIENT_2019_2020_03062020185415.zip,drive/MyDrive/extracted_pdfs/BRR_SR_2019_2020.pdf
22,Adani Enterprises Limited,ADANIENT,2018-2019,AR_14897_ADANIENT_2018_2019_15072019194810_15072019200011.zip,./RE_Download/AR_14897_ADANIENT_2018_2019_15072019194810_15072019200011.zip,drive/MyDrive/extracted_pdfs/AR_14897_ADANIENT_2018_2019_15072019194810.pdf
23,Adani Enterprises Limited,ADANIENT,2017-2018,AR_13025_ADANIENT_2017_2018_13082018185059.zip,./RE_Download/AR_13025_ADANIENT_2017_2018_13082018185059.zip,drive/MyDrive/extracted_pdfs/AR_2017_2018.pdf
24,Adani Enterprises Limited,ADANIENT,2016-2017,AR_11131_ADANIENT_2016_2017_18082017133607.zip,./RE_Download/AR_11131_ADANIENT_2016_2017_18082017133607.zip,drive/MyDrive/extracted_pdfs/AR_2016_2017.pdf
25,Adani Enterprises Limited,ADANIENT,2015-2016,AR_9341_ADANIENT_2015_2016_16082016131013.zip,./RE_Download/AR_9341_ADANIENT_2015_2016_16082016131013.zip,drive/MyDrive/extracted_pdfs/AR_2015_2016.pdf
26,Adani Enterprises Limited,ADANIENT,2014-2015,AR_6736_ADANIENT_2014_2015_28072015141403.zip,./RE_Download/AR_6736_ADANIENT_2014_2015_28072015141403.zip,drive/MyDrive/extracted_pdfs/AR_2014_2015.pdf
27,Adani Enterprises Limited,ADANIENT,2013-2014,AR_3908_ADANIENT_2013_2014_17072014104021.zip,./RE_Download/AR_3908_ADANIENT_2013_2014_17072014104021.zip,drive/MyDrive/extracted_pdfs/AR_2013_2014.pdf
28,Adani Enterprises Limited,ADANIENT,2013-2014,AR_3908_ADANIENT_2013_2014_17072014104021.zip,./RE_Download/AR_3908_ADANIENT_2013_2014_17072014104021.zip,drive/MyDrive/extracted_pdfs/FormA_2013_2014.pdf
29,Adani Enterprises Limited,ADANIENT,2012-2013,AR_795_ADANIENT_2012_2013_29072013120016.zip,./RE_Download/AR_795_ADANIENT_2012_2013_29072013120016.zip,drive/MyDrive/extracted_pdfs/AR_2012_2013.pdf
30,Adani Enterprises Limited,ADANIENT,2012-2013,AR_795_ADANIENT_2012_2013_29072013120016.zip,./RE_Download/AR_795_ADANIENT_2012_2013_29072013120016.zip,drive/MyDrive/extracted_pdfs/FormA_2012_2013.pdf
31,Adani Enterprises Limited,ADANIENT,2011-2012,AR_2508_ADANIENT_2011_2012_17102013170009.zip,./RE_Download/AR_2508_ADANIENT_2011_2012_17102013170009.zip,drive/MyDrive/extracted_pdfs/AR_2508_ADANIENT_2011_2012.pdf
32,Adani Enterprises Limited,ADANIENT,2010-2011,AR_ADANIENT_2010_2011_21072011102526.zip,./RE_Download/AR_ADANIENT_2010_2011_21072011102526.zip,drive/MyDrive/extracted_pdfs/AR_ADANIENT_2010_2011_21072011102526.pdf
33,Adani Enterprises Limited,ADANIENT,2009-2010,AR_ADANIENT_2009_2010_25082010120000.zip,./RE_Download/AR_ADANIENT_2009_2010_25082010120000.zip,drive/MyDrive/extracted_pdfs/AR_ADANIENT_2009_2010_25082010120000.pdf
34,Adani Enterprises Limited,ADANIENT,2022-2023,AR_22076_ADANIENT_2022_2023_27062023004013_06272023070001.zip,./RE_Download/AR_22076_ADANIENT_2022_2023_27062023004013_06272023070001.zip,drive/MyDrive/extracted_pdfs/AR_22076_ADANIENT_2022_2023_27062023004013.pdf
35,Adani Enterprises Limited,ADANIENT,2021-2022,AR_20208_ADANIENT_2021_2022_04072022234642_07052022070005.zip,./RE_Download/AR_20208_ADANIENT_2021_2022_04072022234642_07052022070005.zip,drive/MyDrive/extracted_pdfs/AR_20208_ADANIENT_2021_2022_04072022234642.pdf
36,Adani Enterprises Limited,ADANIENT,2020-2021,AR_18166_ADANIENT_2020_2021_20062021142831_20062021150007.zip,./RE_Download/AR_18166_ADANIENT_2020_2021_20062021142831_20062021150007.zip,drive/MyDrive/extracted_pdfs/AR_18166_ADANIENT_2020_2021_20062021142831.pdf
37,Adani Enterprises Limited,ADANIENT,2019-2020,AR_16271_ADANIENT_2019_2020_03062020185415.zip,./RE_Download/AR_16271_ADANIENT_2019_2020_03062020185415.zip,drive/MyDrive/extracted_pdfs/AR_2019_2020.pdf
38,Adani Enterprises Limited,ADANIENT,2019-2020,AR_16271_ADANIENT_2019_2020_03062020185415.zip,./RE_Download/AR_16271_ADANIENT_2019_2020_03062020185415.zip,drive/MyDrive/extracted_pdfs/BRR_SR_2019_2020.pdf
39,Adani Enterprises Limited,ADANIENT,2018-2019,AR_14897_ADANIENT_2018_2019_15072019194810_15072019200011.zip,./RE_Download/AR_14897_ADANIENT_2018_2019_15072019194810_15072019200011.zip,drive/MyDrive/extracted_pdfs/AR_14897_ADANIENT_2018_2019_15072019194810.pdf
40,Adani Enterprises Limited,ADANIENT,2017-2018,AR_13025_ADANIENT_2017_2018_13082018185059.zip,./RE_Download/AR_13025_ADANIENT_2017_2018_13082018185059.zip,drive/MyDrive/extracted_pdfs/AR_2017_2018.pdf
41,Adani Enterprises Limited,ADANIENT,2016-2017,AR_11131_ADANIENT_2016_2017_18082017133607.zip,./RE_Download/AR_11131_ADANIENT_2016_2017_18082017133607.zip,drive/MyDrive/extracted_pdfs/AR_2016_2017.pdf
42,Adani Enterprises Limited,ADANIENT,2015-2016,AR_9341_ADANIENT_2015_2016_16082016131013.zip,./RE_Download/AR_9341_ADANIENT_2015_2016_16082016131013.zip,drive/MyDrive/extracted_pdfs/AR_2015_2016.pdf
43,Adani Enterprises Limited,ADANIENT,2014-2015,AR_6736_ADANIENT_2014_2015_28072015141403.zip,./RE_Download/AR_6736_ADANIENT_2014_2015_28072015141403.zip,drive/MyDrive/extracted_pdfs/AR_2014_2015.pdf
44,Adani Enterprises Limited,ADANIENT,2013-2014,AR_3908_ADANIENT_2013_2014_17072014104021.zip,./RE_Download/AR_3908_ADANIENT_2013_2014_17072014104021.zip,drive/MyDrive/extracted_pdfs/AR_2013_2014.pdf
45,Adani Enterprises Limited,ADANIENT,2013-2014,AR_3908_ADANIENT_2013_2014_17072014104021.zip,./RE_Download/AR_3908_ADANIENT_2013_2014_17072014104021.zip,drive/MyDrive/extracted_pdfs/FormA_2013_2014.pdf
46,Adani Enterprises Limited,ADANIENT,2012-2013,AR_795_ADANIENT_2012_2013_29072013120016.zip,./RE_Download/AR_795_ADANIENT_2012_2013_29072013120016.zip,drive/MyDrive/extracted_pdfs/AR_2012_2013.pdf
47,Adani Enterprises Limited,ADANIENT,2012-2013,AR_795_ADANIENT_2012_2013_29072013120016.zip,./RE_Download/AR_795_ADANIENT_2012_2013_29072013120016.zip,drive/MyDrive/extracted_pdfs/FormA_2012_2013.pdf
48,Adani Enterprises Limited,ADANIENT,2011-2012,AR_2508_ADANIENT_2011_2012_17102013170009.zip,./RE_Download/AR_2508_ADANIENT_2011_2012_17102013170009.zip,drive/MyDrive/extracted_pdfs/AR_2508_ADANIENT_2011_2012.pdf
49,Adani Enterprises Limited,ADANIENT,2010-2011,AR_ADANIENT_2010_2011_21072011102526.zip,./RE_Download/AR_ADANIENT_2010_2011_21072011102526.zip,drive/MyDrive/extracted_pdfs/AR_ADANIENT_2010_2011_21072011102526.pdf
50,Adani Enterprises Limited,ADANIENT,2009-2010,AR_ADANIENT_2009_2010_25082010120000.zip,./RE_Download/AR_ADANIENT_2009_2010_25082010120000.zip,drive/MyDrive/extracted_pdfs/AR_ADANIENT_2009_2010_25082010120000.pdf
51,Adani Ports and Special Economic Zone Limited,ADANIPORTS,2020-2021,AR_18165_ADANIPORTS_2020_2021_20062021021558_20062021070007.zip,./RE_Download/AR_18165_ADANIPORTS_2020_2021_20062021021558_20062021070007.zip,drive/MyDrive/extracted_pdfs/AR_18165_ADANIPORTS_2020_2021_20062021021558.pdf
52,Adani Ports and Special Economic Zone Limited,ADANIPORTS,2019-2020,AR_16274_ADANIPORTS_2019_2020_04062020233926_05062020070001.zip,./RE_Download/AR_16274_ADANIPORTS_2019_2020_04062020233926_05062020070001.zip,drive/MyDrive/extracted_pdfs/AR_16274_ADANIPORTS_2019_2020_04062020233926.pdf
53,Adani Ports and Special Economic Zone Limited,ADANIPORTS,2018-2019,AR_14831_ADANIPORTS_2018_2019_12072019141736.zip,./RE_Download/AR_14831_ADANIPORTS_2018_2019_12072019141736.zip,drive/MyDrive/extracted_pdfs/AR_2018_2019.pdf
54,Adani Ports and Special Economic Zone Limited,ADANIPORTS,2018-2019,AR_14831_ADANIPORTS_2018_2019_12072019141736.zip,./RE_Download/AR_14831_ADANIPORTS_2018_2019_12072019141736.zip,drive/MyDrive/extracted_pdfs/BRR_SR_2018_2019.pdf
55,Adani Ports and Special Economic Zone Limited,ADANIPORTS,2017-2018,AR_12896_ADANIPORTS_2017_2018_09082018124616.zip,./RE_Download/AR_12896_ADANIPORTS_2017_2018_09082018124616.zip,drive/MyDrive/extracted_pdfs/AR_2017_2018.pdf
56,Adani Ports and Special Economic Zone Limited,ADANIPORTS,2016-2017,AR_11100_ADANIPORTS_2016_2017_16082017123258.zip,./RE_Download/AR_11100_ADANIPORTS_2016_2017_16082017123258.zip,drive/MyDrive/extracted_pdfs/AR_2016_2017.pdf
57,Adani Ports and Special Economic Zone Limited,ADANIPORTS,2015-2016,AR_9312_ADANIPORTS_2015_2016_26092016103402.zip,./RE_Download/AR_9312_ADANIPORTS_2015_2016_26092016103402.zip,drive/MyDrive/extracted_pdfs/AR_2015_2016.pdf
58,Adani Ports and Special Economic Zone Limited,ADANIPORTS,2014-2015,AR_6686_ADANIPORTS_2014_2015_24072015140749.zip,./RE_Download/AR_6686_ADANIPORTS_2014_2015_24072015140749.zip,drive/MyDrive/extracted_pdfs/AR_2014_2015.pdf
59,Adani Ports and Special Economic Zone Limited,ADANIPORTS,2013-2014,AR_3828_ADANIPORTS_2013_2014_16072014114456.zip,./RE_Download/AR_3828_ADANIPORTS_2013_2014_16072014114456.zip,drive/MyDrive/extracted_pdfs/AR_2013_2014.pdf
60,Adani Ports and Special Economic Zone Limited,ADANIPORTS,2013-2014,AR_3828_ADANIPORTS_2013_2014_16072014114456.zip,./RE_Download/AR_3828_ADANIPORTS_2013_2014_16072014114456.zip,drive/MyDrive/extracted_pdfs/FormA_2013_2014.pdf
61,Adani Ports and Special Economic Zone Limited,ADANIPORTS,2012-2013,AR_547_ADANIPORTS_2012_2013_16072013101024.zip,./RE_Download/AR_547_ADANIPORTS_2012_2013_16072013101024.zip,drive/MyDrive/extracted_pdfs/AR_2012_2013.pdf
62,Adani Ports and Special Economic Zone Limited,ADANIPORTS,2012-2013,AR_547_ADANIPORTS_2012_2013_16072013101024.zip,./RE_Download/AR_547_ADANIPORTS_2012_2013_16072013101024.zip,drive/MyDrive/extracted_pdfs/FormA_2012_2013.pdf
63,Adani Ports and Special Economic Zone Limited,ADANIPORTS,2011-2012,AR_ADANIPORTS_2011_2012_24072012105254.zip,./RE_Download/AR_ADANIPORTS_2011_2012_24072012105254.zip,drive/MyDrive/extracted_pdfs/AR_ADANIPORTS_2011_2012_24072012105254.pdf
64,Adani Ports and Special Economic Zone Limited,ADANIPORTS,2010-2011,AR_ADANIPORTS_2010_2011_09092011121616.zip,./RE_Download/AR_MUNDRAPORT_2010_2011_09092011121616.zip,drive/MyDrive/extracted_pdfs/AR_MUNDRAPORT_2010_2011_09092011121616.pdf
65,Adani Ports and Special Economic Zone Limited,ADANIPORTS,2009-2010,AR_ADANIPORTS_2009_2010_18082010121500.zip,./RE_Download/AR_MUNDRAPORT_2009_2010_18082010121500.zip,drive/MyDrive/extracted_pdfs/AR_MUNDRAPORT_2009_2010.pdf
66,Adani Ports and Special Economic Zone Limited,ADANIPORTS,2009-2010,AR_ADANIPORTS_2009_2010_18082010121500.zip,./RE_Download/AR_MUNDRAPORT_2009_2010_18082010121500.zip,drive/MyDrive/extracted_pdfs/AGM Notice_2009-10.pdf
67,Apollo Hospitals Enterprise Limited,APOLLOHOSP,2021-2022,AR_21161_APOLLOHOSP_2021_2022_03092022100149_09032022110003.zip,./RE_Download/AR_21161_APOLLOHOSP_2021_2022_03092022100149_09032022110003.zip,drive/MyDrive/extracted_pdfs/AR_21161_APOLLOHOSP_2021_2022_03092022100149.pdf
68,Apollo Hospitals Enterprise Limited,APOLLOHOSP,2020-2021,AR_18669_APOLLOHOSP_2020_2021_09082021140653_09082021150002.zip,./RE_Download/AR_18669_APOLLOHOSP_2020_2021_09082021140653_09082021150002.zip,drive/MyDrive/extracted_pdfs/AR_18669_APOLLOHOSP_2020_2021_09082021140653.pdf
69,Apollo Hospitals Enterprise Limited,APOLLOHOSP,2019-2020,AR_17104_APOLLOHOSP_2019_2020_01092020184217.zip,./RE_Download/AR_17104_APOLLOHOSP_2019_2020_01092020184217.zip,drive/MyDrive/extracted_pdfs/AR_2019_2020.pdf
70,Apollo Hospitals Enterprise Limited,APOLLOHOSP,2019-2020,AR_17104_APOLLOHOSP_2019_2020_01092020184217.zip,./RE_Download/AR_17104_APOLLOHOSP_2019_2020_01092020184217.zip,drive/MyDrive/extracted_pdfs/BRR_SR_2019_2020.pdf
71,Apollo Hospitals Enterprise Limited,APOLLOHOSP,2018-2019,AR_15683_APOLLOHOSP_2018_2019_03092019180346.zip,./RE_Download/AR_15683_APOLLOHOSP_2018_2019_03092019180346.zip,drive/MyDrive/extracted_pdfs/AR_2018_2019.pdf
72,Apollo Hospitals Enterprise Limited,APOLLOHOSP,2018-2019,AR_15683_APOLLOHOSP_2018_2019_03092019180346.zip,./RE_Download/AR_15683_APOLLOHOSP_2018_2019_03092019180346.zip,drive/MyDrive/extracted_pdfs/BRR_SR_2018_2019.pdf
73,Apollo Hospitals Enterprise Limited,APOLLOHOSP,2017-2018,AR_13704_APOLLOHOSP_2017_2018_28092018140956.zip,./RE_Download/AR_13704_APOLLOHOSP_2017_2018_28092018140956.zip,drive/MyDrive/extracted_pdfs/AR_2017_2018.pdf
74,Apollo Hospitals Enterprise Limited,APOLLOHOSP,2017-2018,AR_13704_APOLLOHOSP_2017_2018_28092018140956.zip,./RE_Download/AR_13704_APOLLOHOSP_2017_2018_28092018140956.zip,drive/MyDrive/extracted_pdfs/BRR_SR_2017_2018.pdf
75,Apollo Hospitals Enterprise Limited,APOLLOHOSP,2016-2017,AR_11492_APOLLOHOSP_2016_2017_21092017185848.zip,./RE_Download/AR_11492_APOLLOHOSP_2016_2017_21092017185848.zip,drive/MyDrive/extracted_pdfs/AR_2016_2017.pdf
76,Apollo Hospitals Enterprise Limited,APOLLOHOSP,2016-2017,AR_11492_APOLLOHOSP_2016_2017_21092017185848.zip,./RE_Download/AR_11492_APOLLOHOSP_2016_2017_21092017185848.zip,drive/MyDrive/extracted_pdfs/BRR_SR_2016_2017.pdf
77,Apollo Hospitals Enterprise Limited,APOLLOHOSP,2015-2016,AR_9366_APOLLOHOSP_2015_2016_16082016100855.zip,./RE_Download/AR_9366_APOLLOHOSP_2015_2016_16082016100855.zip,drive/MyDrive/extracted_pdfs/AR_2015_2016.pdf
78,Apollo Hospitals Enterprise Limited,APOLLOHOSP,2015-2016,AR_9366_APOLLOHOSP_2015_2016_16082016100855.zip,./RE_Download/AR_9366_APOLLOHOSP_2015_2016_16082016100855.zip,drive/MyDrive/extracted_pdfs/BRR_SR_2015_2016.pdf
79,Apollo Hospitals Enterprise Limited,APOLLOHOSP,2014-2015,AR_6604_APOLLOHOSP_2014_2015_24072015141755.zip,./RE_Download/AR_6604_APOLLOHOSP_2014_2015_24072015141755.zip,drive/MyDrive/extracted_pdfs/AR_2014_2015.pdf
80,Apollo Hospitals Enterprise Limited,APOLLOHOSP,2014-2015,AR_6604_APOLLOHOSP_2014_2015_24072015141755.zip,./RE_Download/AR_6604_APOLLOHOSP_2014_2015_24072015141755.zip,drive/MyDrive/extracted_pdfs/FormA_2014_2015.pdf
81,Apollo Hospitals Enterprise Limited,APOLLOHOSP,2013-2014,AR_4123_APOLLOHOSP_2013_2014_04082014144626.zip,./RE_Download/AR_4123_APOLLOHOSP_2013_2014_04082014144626.zip,drive/MyDrive/extracted_pdfs/AR_2013_2014.pdf
82,Apollo Hospitals Enterprise Limited,APOLLOHOSP,2013-2014,AR_4123_APOLLOHOSP_2013_2014_04082014144626.zip,./RE_Download/AR_4123_APOLLOHOSP_2013_2014_04082014144626.zip,drive/MyDrive/extracted_pdfs/FormA_2013_2014.pdf
83,Apollo Hospitals Enterprise Limited,APOLLOHOSP,2012-2013,AR_607_APOLLOHOSP_2012_2013_17072013172859.zip,./RE_Download/AR_607_APOLLOHOSP_2012_2013_17072013172859.zip,drive/MyDrive/extracted_pdfs/AR_2012_2013.pdf
84,Apollo Hospitals Enterprise Limited,APOLLOHOSP,2012-2013,AR_607_APOLLOHOSP_2012_2013_17072013172859.zip,./RE_Download/AR_607_APOLLOHOSP_2012_2013_17072013172859.zip,drive/MyDrive/extracted_pdfs/FormA_2012_2013.pdf
85,Apollo Hospitals Enterprise Limited,APOLLOHOSP,2011-2012,AR_APOLLOHOSP_2011_2012_25092012035454.zip,./RE_Download/AR_APOLLOHOSP_2011_2012_25092012035454.zip,drive/MyDrive/extracted_pdfs/AR_APOLLOHOSP_2011_2012_25092012035454.pdf
86,Apollo Hospitals Enterprise Limited,APOLLOHOSP,2010-2011,AR_APOLLOHOSP_2010_2011_15072011120000.zip,./RE_Download/AR_APOLLOHOSP_2010_2011_15072011120000.zip,drive/MyDrive/extracted_pdfs/AR_APOLLOHOSP_2010_2011_15072011120000.pdf
87,Apollo Hospitals Enterprise Limited,APOLLOHOSP,2009-2010,AR_APOLLOHOSP_2009_2010_18082010121500.zip,./RE_Download/AR_APOLLOHOSP_2009_2010_18082010121500.zip,drive/MyDrive/extracted_pdfs/AR_APOLLOHOSP_2009_2010_18082010121500.pdf
88,Asian Paints Limited,ASIANPAINT,2022-2023,AR_21962_ASIANPAINT_2022_2023_03062023000036_06032023070000.zip,./RE_Download/AR_21962_ASIANPAINT_2022_2023_03062023000036_06032023070000.zip,drive/MyDrive/extracted_pdfs/AR_21962_ASIANPAINT_2022_2023_03062023000036.pdf
89,Asian Paints Limited,ASIANPAINT,2021-2022,AR_19999_ASIANPAINT_2021_2022_03062022233908_06042022070003.zip,./RE_Download/AR_19999_ASIANPAINT_2021_2022_03062022233908_06042022070003.zip,drive/MyDrive/extracted_pdfs/AR_19999_ASIANPAINT_2021_2022_03062022233908.pdf
90,Asian Paints Limited,ASIANPAINT,2020-2021,AR_18126_ASIANPAINT_2020_2021_07062021194954_07062021200007.zip,./RE_Download/AR_18126_ASIANPAINT_2020_2021_07062021194954_07062021200007.zip,drive/MyDrive/extracted_pdfs/AR_18126_ASIANPAINT_2020_2021_07062021194954.pdf
91,Asian Paints Limited,ASIANPAINT,2019-2020,AR_16431_ASIANPAINT_2019_2020_11072020052848_11072020070002.zip,./RE_Download/AR_16431_ASIANPAINT_2019_2020_11072020052848_11072020070002.zip,drive/MyDrive/extracted_pdfs/AR_16431_ASIANPAINT_2019_2020_11072020052848.pdf
92,Asian Paints Limited,ASIANPAINT,2018-2019,AR_14491_ASIANPAINT_2018_2019_28052019193326_28052019200007.zip,./RE_Download/AR_14491_ASIANPAINT_2018_2019_28052019193326_28052019200007.zip,drive/MyDrive/extracted_pdfs/AR_14491_ASIANPAINT_2018_2019_28052019193326.pdf
93,Asian Paints Limited,ASIANPAINT,2017-2018,AR_12413_ASIANPAINT_2017_2018_27062018124541.zip,./RE_Download/AR_12413_ASIANPAINT_2017_2018_27062018124541.zip,drive/MyDrive/extracted_pdfs/AR_2017_2018.pdf
94,Asian Paints Limited,ASIANPAINT,2016-2017,AR_10724_ASIANPAINT_2016_2017_28062017114533.zip,./RE_Download/AR_10724_ASIANPAINT_2016_2017_28062017114533.zip,drive/MyDrive/extracted_pdfs/AR_2016_2017.pdf
95,Asian Paints Limited,ASIANPAINT,2015-2016,AR_8829_ASIANPAINT_2015_2016_08072016173931.zip,./RE_Download/AR_8829_ASIANPAINT_2015_2016_08072016173931.zip,drive/MyDrive/extracted_pdfs/AR_2015_2016.pdf
96,Asian Paints Limited,ASIANPAINT,2015-2016,AR_8829_ASIANPAINT_2015_2016_08072016173931.zip,./RE_Download/AR_8829_ASIANPAINT_2015_2016_08072016173931.zip,drive/MyDrive/extracted_pdfs/FormA_2015_2016.pdf
97,Asian Paints Limited,ASIANPAINT,2014-2015,AR_6068_ASIANPAINT_2014_2015_04062015190001.zip,./RE_Download/AR_6068_ASIANPAINT_2014_2015_04062015190001.zip,drive/MyDrive/extracted_pdfs/AR_6068_ASIANPAINT_2014_2015.pdf
98,Asian Paints Limited,ASIANPAINT,2013-2014,AR_3351_ASIANPAINT_2013_2014_05062014090554.zip,./RE_Download/AR_3351_ASIANPAINT_2013_2014_05062014090554.zip,drive/MyDrive/extracted_pdfs/06022014144913.pdf
99,Asian Paints Limited,ASIANPAINT,2013-2014,AR_3351_ASIANPAINT_2013_2014_05062014090554.zip,./RE_Download/AR_3351_ASIANPAINT_2013_2014_05062014090554.zip,drive/MyDrive/extracted_pdfs/Asian Paints Annual Report 2013-14 - uploaded.pdf
100,Asian Paints Limited,ASIANPAINT,2012-2013,AR_64_ASIANPAINT_2012_2013_08062013130636.zip,./RE_Download/AR_64_ASIANPAINT_2012_2013_08062013130636.zip,drive/MyDrive/extracted_pdfs/ASIANPAINTS_AR.pdf
101,Asian Paints Limited,ASIANPAINT,2012-2013,AR_64_ASIANPAINT_2012_2013_08062013130636.zip,./RE_Download/AR_64_ASIANPAINT_2012_2013_08062013130636.zip,drive/MyDrive/extracted_pdfs/ASIANPAINTS_FormA.pdf
102,Asian Paints Limited,ASIANPAINT,2011-2012,AR_ASIANPAINT_2011_2012_12062012100812.zip,./RE_Download/AR_ASIANPAINT_2011_2012_12062012100812.zip,drive/MyDrive/extracted_pdfs/AR_ASIANPAINT_2011_2012_12062012100812.pdf
